Ticker,AADR,AAPL,ARKW,BLCN,BLOK,BNB-USD,BTC-USD,ETH-USD,F,FPX,GM,GOOGL,IBM,LINK-USD,MCD,META,PSI,QTUM,RGTI,SBUX,SOL-USD,STETH-USD,T,TGT,TRX-USD,TSLA,URA,USDC-USD,USDT-USD,VZ,WBA,WMT,XRP-USD,XSD
GM,-0.1711202135338199,-0.09493039097569225,-0.09269215925543894,-0.31605231655234256,-0.03106131670585323,-0.06438106594155638,0.012963687710182276,0.02701980915649796,-0.01868681568568513,-0.1318851267084533,-0.05203981795132229,-0.09641287048543923,-0.24046782230040809,-0.1910238997058792,-0.49152473077791814,0.055380970103451665,-0.02863442758528803,-0.003363989481948493,0.012414332924277544,-0.28239755865799393,0.3631320409019197,0.026271922891786176,-0.37950664175197685,-0.3257768575605374,0.07563161198281812,-0.018947299001484605,0.0551004761373613,226.1838434142372,-44.205980023393145,-0.9467189756864731,-0.5232589695134223,-0.4598556423918396,0.0910196113275765,-0.01328667929356317
GOOGL,-0.23278574116304906,-0.03297349374643166,-0.09229048597994674,-0.3335136257686845,-0.03620041825589246,-0.09015453181826671,0.015492516946611717,0.027270714780071037,-0.1674947219809258,-0.13834542843069766,-0.23373102341213614,0.05798716058733819,-0.364855346542878,-0.20306366940187748,-0.6684889049192971,0.12714701119857416,-0.023264010888425918,-0.0008403955134763663,0.008148101924706996,-0.3223945483541967,0.3590870911948673,0.024259138301155198,-1.7178467072424612,-0.4054724212491643,0.06801018184844093,-0.02463256538478488,0.02011295662659171,1875.7809420784758,-63.30328671895594,-1.7134875720199687,-0.7026301180346,-0.46719237093683574,0.1023155407317555,-0.01868935491869861
IBM,-0.43753617712788617,-0.3206333479206404,-0.3433678724237969,-0.5253466914568237,-0.23636602948919083,-0.39997913291586595,-0.3038134819617142,-0.16537999792878894,-0.3404487215433218,-0.367991042827183,-0.4228408666690976,-0.4099102379848706,0.024219634262002132,-0.40058684945641887,-0.7014459064469659,-0.21800855728363583,-0.19353656622707127,-0.23798556147235872,-0.14480020952077788,-0.49686167688144445,0.1308948010465345,-0.18013755707762158,-0.4773047112141925,-0.627623832668748,-0.2722305196301448,-0.37158817844495345,-0.16371920718320693,544.3876137458388,-300.4055368891635,-0.754675498053272,-0.7442636336462407,-0.6062645169560367,-0.14046620539758015,-0.19994906709571003
LINK-USD,-0.06487913974747508,0.020260786049768192,-0.031753195147062444,-0.21000052732662877,0.05240833839630902,0.10775489320085455,0.16947799515842846,0.13944561562710173,-0.037164177163985304,-0.0565553228743389,-0.08840804857916787,0.03687033465153079,-0.11559795396101802,-0.09673195367901369,-0.5319749702348887,0.13131168244014763,0.033351562294562306,0.08088649378227064,0.05683784766829065,-0.19437574014523615,0.45027007997494983,0.14039646388926344,-0.6248492663669398,-0.2964055316413725,0.2737709693479402,0.040684791149984766,0.14423791680826967,40.173272267631695,-16.955067449568762,-2.6650862888113434,-0.5253341005415708,-0.11180878358839069,0.2257537709360224,0.041485989132714104
MCD,-0.8155144171562815,-0.4226597093863582,-0.6513269668692284,-0.9933818558487629,-0.5838679987682407,-0.6668713664802612,-0.7270593474590986,-0.5482061906579366,-0.4895235499824805,-0.7061303932882367,-0.5691810257246491,-0.6088270469393312,-0.5967291570250074,-0.712247116308331,-0.2158013558410231,-0.4983045201276818,-0.6803351936924152,-0.6301653396970286,-1.0370684551881124,-0.536043054241164,-0.11942111612854245,-0.6443869019036663,-0.6695238866353367,-0.7835972520240824,-0.46124413259622166,-0.5665854985256481,-0.7238962084025291,645.3079195928602,-331.66447503692115,-0.9357073244516487,-0.8967842737068019,-0.6826979678024825,-0.7070268000211242,-0.5913973021269322
META,-0.16525237550805014,-0.0026825906772822428,-0.059691595083841975,-0.27677189077209513,-0.005378751589507277,-0.05209497738600205,0.03435248462151322,0.03999114828415394,-0.12585397574187163,-0.08218189621763305,-0.1682977709813026,0.0407864230405168,-0.2593142539997006,-0.194982909771318,-0.6443269662657051,0.19390768348916307,0.01300749811106526,0.04401454553481027,0.017435528685743218,-0.24025763913953757,0.3623137512957524,0.04044151117096917,-0.8852657428098538,-0.3493659081147473,0.08407558892001171,-0.006574970528274965,0.06730083993737562,-1192.830893335479,-30.914315464007036,-1.684075761056449,-0.7807773172524692,-0.291398827715903,0.07550159730607983,0.015165055869474711
PSI,-0.10637363051437415,0.0016104516813215952,-0.05987062489546455,-0.2605918588061593,0.00564634109923795,-0.016014430844606548,0.06182378853501713,0.06303680045335026,-0.07196390415199144,-0.06580539564948529,-0.1269973366385763,0.015691232984982734,-0.10952643091167003,-0.16762719788543728,-0.7010418077989725,0.1383233301425313,0.04725462282433801,0.07714846141154685,0.043211988778908375,-0.21074341156075999,0.3805024101790966,0.062246802745367966,-5.017359942811938,-0.3212921930493689,0.1302927573711595,0.01480123401444576,0.10847426769735492,1490.4756089728874,-37.17544918003754,8.50557334088251,-0.6177673172418436,-0.42292459454868536,0.13051313296086914,0.04905374718672105
QTUM,-0.16163121898387742,-0.05206348696781579,-0.08417615816237295,-0.2970145294346931,-0.02085641665227722,-0.03803844902226547,0.03883429576470607,0.0427251409613007,-0.12072485401339775,-0.10830532924502972,-0.17038420353336992,-0.030542456638200877,-0.22263273115509064,-0.18874957139586213,-0.719529258801719,0.10067307256814312,0.008491156413413692,0.047387479769736146,0.050339314075087516,-0.2733943300090189,0.36286103107091316,0.041199834962569806,-1.3075920063164819,-0.3864577797422045,0.08242823974714772,-0.012672696764076022,0.06889641340487718,799.3253355827801,-46.498032268603076,-2.865368105939427,-0.6453937120061812,-0.4826852366401089,0.11000568499101515,0.01366149414076924
RGTI,-0.048662813355062326,0.01016508309311076,-0.026700928098731556,-0.2199781969020951,0.04007359552130948,0.05547816523408733,0.12479733526298016,0.10437641079233959,-0.048792296882664704,-0.028067027975505893,-0.07907404674796345,0.053977875179162915,-0.053915544824329364,-0.1372663831306617,-1.0509005399136224,0.1496258900982565,0.05008651815995564,0.12587114845426794,0.10172341644341967,-0.2066168052567161,0.41871010494295613,0.10622158034390503,-0.4830682187152451,-0.255529969520494,0.17902591262152906,0.04507392255004061,0.1478306721457473,110.7482669779629,-25.08692613857119,-2.2393098929332425,-0.42643705424987066,-0.283167788517745,0.18824319690538766,0.05957288144526872
SBUX,-0.25587767377569837,-0.08824491999938319,-0.12313111767027149,-0.3627942031320368,-0.07746748973650647,-0.10196325365902004,-0.0545431433952549,-0.0326097214892595,-0.15152472372039835,-0.17328362660187185,-0.22640398573885817,-0.129082822508364,-0.2584950595936192,-0.24099801835281173,-0.40239318637529736,0.03941467486435246,-0.056386929588335966,-0.050380543038461706,-0.059134852665339355,-0.13145016062510542,0.3089016679442498,-0.03683046658976566,-0.6272826382076298,-0.3684996774920862,0.013934814831826847,-0.06317376527681975,-0.011529112800755359,229.0178747510892,-51.973735474394516,-0.951282836309972,-0.6083057888456516,-0.39307755675805234,0.025946384818249235,-0.04326871306650565
SOL-USD,-0.072585489966324,0.025390371347427346,-0.028012866564628355,-0.20670778728278918,0.05414837626919867,0.10759403805240084,0.16966101193404415,0.13895130695765176,-0.022579977429531536,-0.055951073550755306,-0.08538681056727297,0.047886392652371546,-0.13525100605396867,-0.10086462262095416,-0.49028367265100414,0.13747364091131398,0.030346467763192136,0.08136239365314192,0.06167963314600445,-0.19561075644407866,0.4560151908147574,0.13994944352874522,-0.510445762130342,-0.28939261647235837,0.27447401293496704,0.040255000637279506,0.15767468276321972,71.95745298695519,-7.092208628616275,-2.10546965821245,-0.6383619914720627,-0.18389742905878426,0.2245956824477537,0.03945541268745491
STETH-USD,-0.09047150058008255,0.0037328708824899137,-0.03705385636808924,-0.21764387215878364,0.04805374910465224,0.1046489624200108,0.16688511162213582,0.1399350219818361,-0.062164370081261786,-0.06915805486958045,-0.11519975049186679,0.020105617844199147,-0.13923618609258503,-0.10369106062110088,-0.7082022803405883,0.12264857887207048,0.019138038415003264,0.06674837563033827,0.056238286632493056,-0.23429571289255438,0.44699662161428494,0.1411956186531999,-0.8211872570716579,-0.329645371077282,0.2674693453263962,0.028851979182588534,0.13606275491105546,41.17121016406992,-15.283042872554102,-1.970112370676041,-0.5065248714148581,-0.2576969749318954,0.21925019339515686,0.02938513426113526
T,-1.0528145565431388,-0.6877616698432462,-0.6108313615944196,-1.094623951799657,-0.6395314338774786,-0.7762911196496779,-0.6263369458522945,-0.7423516250967118,-0.3730904731577978,-0.9908078570262109,-0.4820386196285889,-1.6830605321923764,-0.39746364472211504,-0.8299970953702632,-0.6943995695652178,-0.7641189796017116,-5.021529011635261,-1.2431037701416725,-0.49411181691961614,-0.7858081890033776,-0.16445888853776136,-0.7822475615646169,-0.04012649420993514,-0.7521512127800899,-0.16383720258559054,-2.03758213522008,-0.4658786079478997,546.4197905290459,-373.14348515204233,-0.26421103149689085,-0.7971188548987878,-0.835964368442252,-0.8166801594438042,-1.6624665210713605
TGT,-0.3225228012078046,-0.10723351243687618,-0.12724825728422914,-0.37636591770867556,-0.08359282438767632,-0.1766111380499904,-0.06743551917157581,-0.03430855138850436,-0.11288688287703591,-0.1943794687011827,-0.17708029759459146,-0.11945770835652142,-0.29655422833411255,-0.25032482280213786,-0.5572443971114054,0.02300939293595297,-0.07423272403013464,-0.0707410057248371,-0.015345029882306988,-0.27579669044527594,0.3078227949627803,-0.03947713772768299,-0.5009226749375318,-0.20338776255669488,-0.12354020382871705,-0.06830575614617729,-0.015407240923203974,-118.46633736905294,-46.705984766278114,-0.8233786809648045,-0.4707805885614535,-0.13295741719921067,-0.04507360495488766,-0.05629184180046681
TRX-USD,-0.179921108717651,-0.09562538834561427,-0.090089039470693,-0.29696805251633157,0.012112465505520142,0.09620518932750215,0.14908600536475916,0.12238869605300479,-0.17324171609636677,-0.17590186687315915,-0.21021772731810748,-0.08052100452578775,-0.37570681456238086,-0.11469422107969673,-0.6694371769504163,0.021904990703840388,-0.057193672876477836,-0.036400885502356456,-0.01533504700715553,-0.3279080973882345,0.4371435251032341,0.12309167940912356,-0.3471545640099041,-0.5580861030955886,0.2863560664452324,-0.03239029993473393,0.07397604388931384,741.8799394839577,-22.057668302058847,-1.1030310282600557,-0.6856422548599802,-0.590658748998188,0.21239378567982087,-0.03684057918158873
TSLA,-0.09815104261932533,0.036701264657018506,-0.030957463293042456,-0.24021208393611643,0.0286383357614952,0.034058561560831174,0.1114328232932776,0.09464508409062702,-0.04296187525132884,-0.046866309679878315,-0.09405220722281592,0.03758067932058072,-0.26432004229759526,-0.13703596819805788,-0.5640341118002484,0.141998862335148,0.03805923484640271,0.07924260906601409,0.061457394000950294,-0.19427224641728683,0.41366894388514086,0.09521874434491018,-2.010155065564799,-0.2921072243334546,0.17835413114486037,0.06605665810748707,0.11757813782390937,613.783663295217,-18.319424394709767,5.6538545788201535,-0.5556478853178077,-0.1823217095233669,0.175231503037328,0.047014697721033324
URA,-0.11574652695994689,-0.10498527838437993,-0.08292364250485657,-0.29419043003639894,-0.011375196926124626,-0.009631244434742059,0.046205237963580614,0.0627698463882017,-0.09633831532943635,-0.09592336432651566,-0.15995142625712327,-0.05762079284119595,-0.196398065209002,-0.17342983671292625,-0.8612918158502827,0.07592767862764532,-0.008214725643841389,0.020864725061814027,0.02426714942350372,-0.2825745881143757,0.39114163183792783,0.06248252590022385,-0.5783985324657722,-0.37915570328363457,0.14477348079575486,-0.02236885634924389,0.17719773847078932,1529.3019350967322,-36.7209600526508,-1.0375476679229036,-0.6443040216318697,-0.46011910099065545,0.1356943416695347,-0.00040269947993328004
USDC-USD,1254.8656608066342,-668.2591753455947,-1476.8753862680574,185.1086939815043,118.63016890432448,58.012285848033954,52.66319134284065,42.434195375290635,-441.0317513622263,-1166.9436744190236,226.19953881522338,1875.9339556323887,544.5856821911938,40.08635181749116,645.4012712887932,-1192.591519193408,1490.589667282927,799.5080511978177,110.85545075862132,228.97757657915625,72.42166723941057,41.32837723843976,546.5380179079087,-118.5993385280327,742.1814842242449,613.8744636044246,1529.532682400113,-462.8952504104795,-1198.7863169365014,868.0161925702416,-703.0326358114711,13868.924349388002,40.66228215835403,516.0521414422749
USDT-USD,-82.78633888463477,-48.14353168628773,-16.965226958215037,-26.840627854754068,-14.316218445075414,-17.3497147223799,-13.435492030220884,-14.313656334822356,-38.40860228784128,-41.89735946800563,-44.190286479762236,-63.15027502239833,-300.2074703011639,-17.041989757064563,-331.5711251983435,-30.674943179291372,-37.06139272735334,-46.31531851092075,-24.979744215268042,-52.01403550368274,-6.627996233516173,-15.12587765553954,-373.0252596305348,-46.83898778261315,-21.756125419127013,-18.228625942857526,-36.49021460662541,-1198.7863187938567,-201.29687538044328,1303.1469875477012,-73.61630603600146,-80.6067554062812,-24.657522421245414,-33.99524684582923
VZ,-1.72756689289975,-0.8324444512897001,-1.5543086478061736,-2.3185445722097366,-1.6058990248303588,-2.0937182694675203,-1.5748082724819883,-1.7066542848613788,-0.5601601302095307,-2.3918923763684954,-0.9318526274621663,-1.561303070868965,-0.5574361054602758,-2.752835791713748,-0.843184681280611,-1.445530671747388,8.618802598160105,-2.683481543663699,-2.1329551650366945,-0.992410061004801,-1.6420844585189507,-1.8137743490680813,-0.14681270539597202,-0.9572088927064437,-0.8023153407348234,5.743825835265792,-0.8076294173041123,868.0153635174797,1303.1461603522946,-0.20929442209021018,-0.9042252002716815,-1.0131652999251124,-2.2037064392928496,-7.684818637581239
WBA,-0.43517873148787545,-0.2513769978182213,-0.26425075349045296,-0.512168264120111,-0.17855304811273554,-0.22314886067912693,-0.1763064708220768,-0.09078215926178493,-0.18429603719783758,-0.3624373731850337,-0.25564277942536673,-0.2976957750198474,-0.29427439918949566,-0.3603337615802265,-0.5515117886720153,-0.28948238607965937,-0.25178821810049984,-0.21075730786670427,-0.0673324844895741,-0.3966831716767318,0.07777305008518554,-0.09743700794314958,-0.4269706869341201,-0.3518609584393439,-0.132176725470999,-0.21292678700842083,-0.16163592914932956,-702.7807150223692,-73.36438338954432,-0.6514753584079327,-0.30921887035066603,-0.3334537368264696,-0.026273641002318326,-0.18356277346496458
WMT,-0.9123437453096891,-0.3641355420011263,-0.4202130664000393,-0.7503623542457747,-0.3725122909175827,-0.6158317578382464,-0.4138379250234153,-0.28332925579805573,-0.4726808617200944,-0.5019816478723432,-0.6431178615403648,-0.513136437158664,-0.6071536917358723,-0.3976868538636272,-0.7883038920042766,-0.25098230577967384,-0.5078239046439222,-0.4989272417372126,-0.37494162799402914,-0.6323333488257132,0.08135920326188328,-0.2994875206967676,-0.916694609714165,-0.4649161963136818,-0.4880716288457876,-0.29047902045056073,-0.428329417744696,13868.725391767866,-80.80571116906063,-1.2112938672979443,-0.7843321460630504,-0.011863182232439179,-0.3980817919585943,-0.452325814937089
XRP-USD,-0.09421475845091473,-0.021184867313419037,-0.043266254239582205,-0.22829342155058363,0.042380491392731236,0.10195871968424,0.16347805151937173,0.13349475314368647,-0.07128745121414892,-0.09054457214848802,-0.13533521740381807,0.013278864927057848,-0.1844479897602852,-0.10321690892208352,-0.8557253338057877,0.07282550965943954,0.0025212132827628353,0.05067107031104201,0.05337674784623407,-0.2564020168322811,0.4467597051855518,0.13436703804741526,-0.9405030102985867,-0.4201249936522282,0.2718882962493519,0.02398158252726476,0.1243914153326247,40.420231928636454,-24.89957079360772,-2.4449276162485507,-0.5202446598217685,-0.4411744015414637,0.23134680833467,0.014980708628218375
XSD,-0.1030064536565996,0.008188420256204004,-0.0540259855906675,-0.256427783960963,0.010014398144730652,-0.0016063866576701558,0.07075676328762501,0.07034441467357651,-0.05812001789789133,-0.06027714145015936,-0.11430363668310525,0.01761184061845622,-0.11859298011656261,-0.1621468193835393,-0.6147579645697433,0.1378268395646869,0.04639969885046723,0.07966475080264858,0.05004430372796763,-0.2002792433751835,0.3869573067671055,0.06983985025524614,-1.6609515005842905,-0.3060053591559549,0.14799180272979479,0.021102648552822553,0.11363224552500921,515.9354290838991,-34.11195734684968,-7.800701943195088,-0.5521959209425622,-0.37008055317810595,0.14031857997007086,0.052835383182213855
